gsm,title,cell type,donorid,tetramer,qc pass,visit
GSM7955982,9_DR0401_Day 365_lib51635,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955983,9_DR0401_Day 365_lib51636,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955984,9_DR0401_Day 365_lib51637,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955985,9_DR0401_Day 365_lib51638,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955986,9_DR0401_Day 365_lib51639,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955987,9_DR0401_Day 365_lib51640,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955988,9_DR0401_Day 365_lib51641,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955989,9_DR0401_Day 365_lib51642,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955990,9_DR0401_Day 365_lib51643,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955991,9_DR0401_Day 365_lib51644,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955992,9_DR0401_Day 365_lib51645,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955993,9_DR0401_Day 365_lib51646,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955994,9_DR0401_Day 365_lib51647,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955995,9_DR0401_Day 365_lib51648,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955996,9_DR0401_Day 365_lib51649,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7955997,9_DR0401_Day 365_lib51650,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955998,9_DR0401_Day 365_lib51651,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7955999,9_DR0401_Day 365_lib51652,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956000,9_DR0401_Day 365_lib51653,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7956001,9_DR0401_Day 365_lib51654,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956002,9_DR0401_Day 365_lib51655,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956003,9_DR0401_Day 365_lib51656,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956004,9_DR0401_Day 365_lib51657,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956005,9_DR0401_Day 365_lib51658,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956006,9_DR0401_Day 365_lib51659,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956007,9_DR0401_Day 365_lib51660,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956008,9_DR0401_Day 365_lib51661,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956009,9_DR0401_Day 365_lib51662,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956010,9_DR0401_Day 365_lib51663,CD4 T cell,9,DR0401,FALSE,Day 365
GSM7956011,9_DR0401_Day 365_lib51664,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956012,9_DR0401_Day 365_lib51665,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956013,9_DR0401_Day 365_lib51666,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956014,9_DR0401_Day 365_lib51667,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956015,9_DR0401_Day 365_lib51668,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956016,9_DR0401_Day 365_lib51669,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956017,9_DR0401_Day 365_lib51670,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956018,9_DR0401_Day 365_lib51671,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956019,9_DR0401_Day 365_lib51672,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956020,9_DR0401_Day 365_lib51673,CD4 T cell,9,DR0401,TRUE,Day 365
GSM7956021,1_DR0401_Day 365_lib51674,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956022,1_DR0401_Day 365_lib51675,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956023,1_DR0401_Day 365_lib51676,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956024,1_DR0701_Day 365_lib51677,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956025,1_DR0401_Day 365_lib51678,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956026,1_DR0401_Day 365_lib51679,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956027,1_DR0701_Day 365_lib51680,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956028,1_DR0401_Day 365_lib51681,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956029,1_DR0401_Day 365_lib51682,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956030,1_DR0701_Day 365_lib51683,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956031,1_DR0401_Day 365_lib51684,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956032,1_DR0401_Day 365_lib51685,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956033,1_DR0401_Day 365_lib51686,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956034,1_DR0401_Day 365_lib51687,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956035,1_DR0401_Day 365_lib51688,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956036,1_DR0401_Day 365_lib51689,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956037,1_DR0701_Day 365_lib51690,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956038,1_DR0401_Day 365_lib51691,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956039,1_DR0401_Day 365_lib51692,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956040,1_DR0701_Day 365_lib51693,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956041,1_DR0401_Day 365_lib51694,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956042,1_DR0401_Day 365_lib51695,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956043,1_DR0401_Day 365_lib51696,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956044,1_DR0701_Day 365_lib51697,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956045,1_DR0401_Day 365_lib51698,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956046,1_DR0401_Day 365_lib51699,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956047,1_DR0401_Day 365_lib51700,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956048,1_DR0401_Day 365_lib51701,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956049,1_DR0401_Day 365_lib51702,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956050,1_DR0401_Day 365_lib51703,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956051,1_DR0701_Day 365_lib51704,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956052,1_DR0401_Day 365_lib51705,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956053,1_DR0401_Day 365_lib51706,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956054,1_DR0401_Day 365_lib51707,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956055,1_DR0401_Day 365_lib51708,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956056,1_DR0401_Day 365_lib51709,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956057,1_DR0401_Day 365_lib51710,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956058,1_DR0401_Day 365_lib51711,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956059,1_DR0401_Day 365_lib51712,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956060,1_DR0401_Day 365_lib51713,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956061,1_DR0401_Day 365_lib51714,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956062,1_DR0701_Day 365_lib51715,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956063,1_DR0401_Day 365_lib51716,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956064,1_DR0701_Day 365_lib51717,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956065,1_DR0401_Day 365_lib51718,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956066,1_DR0401_Day 365_lib51719,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956067,1_DR0401_Day 365_lib51720,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956068,1_DR0401_Day 365_lib51721,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956069,1_DR0401_Day 365_lib51722,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956070,1_DR0701_Day 365_lib51723,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956071,1_DR0701_Day 365_lib51724,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956072,1_DR0701_Day 365_lib51725,CD4 T cell,1,DR0701,FALSE,Day 365
GSM7956073,1_DR0401_Day 365_lib51726,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956074,1_DR0401_Day 365_lib51727,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956075,1_DR0401_Day 365_lib51728,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956076,1_DR0701_Day 365_lib51729,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956077,1_DR0401_Day 365_lib51730,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956078,1_DR0701_Day 365_lib51731,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956079,1_DR0401_Day 365_lib51732,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956080,1_DR0701_Day 365_lib51733,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956081,1_DR0701_Day 365_lib51734,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956082,1_DR0401_Day 365_lib51735,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956083,1_DR0701_Day 365_lib51736,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956084,1_DR0401_Day 365_lib51737,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956085,1_DR0701_Day 365_lib51738,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956086,1_DR0401_Day 365_lib51739,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956087,1_DR0401_Day 365_lib51740,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956088,1_DR0701_Day 365_lib51741,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956089,1_DR0401_Day 365_lib51742,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956090,1_DR0401_Day 365_lib51743,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956091,1_DR0401_Day 365_lib51744,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956092,1_DR0701_Day 365_lib51745,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956093,1_DR0401_Day 365_lib51746,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956094,1_DR0401_Day 365_lib51747,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956095,1_DR0401_Day 365_lib51748,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956096,1_DR0401_Day 365_lib51749,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956097,1_DR0401_Day 365_lib51750,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956098,1_DR0401_Day 365_lib51751,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956099,1_DR0401_Day 365_lib51752,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956100,1_DR0701_Day 365_lib51753,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956101,1_DR0401_Day 365_lib51754,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956102,1_DR0401_Day 365_lib51755,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956103,1_DR0701_Day 365_lib51756,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956104,1_DR0401_Day 365_lib51757,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956105,1_DR0401_Day 365_lib51758,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956106,1_DR0401_Day 365_lib51759,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956107,1_DR0401_Day 365_lib51760,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956108,1_DR0401_Day 365_lib51761,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956109,1_DR0401_Day 365_lib51762,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956110,1_DR0401_Day 365_lib51763,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956111,1_DR0701_Day 365_lib51764,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956112,1_DR0401_Day 365_lib51765,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956113,1_DR0401_Day 365_lib51766,CD4 T cell,1,DR0401,TRUE,Day 365
GSM7956114,1_DR0701_Day 365_lib51767,CD4 T cell,1,DR0701,TRUE,Day 365
GSM7956115,1_DR0401_Day 365_lib51768,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956116,1_DR0401_Day 365_lib51769,CD4 T cell,1,DR0401,FALSE,Day 365
GSM7956117,8_DR0401_Day 365_lib52133,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956118,8_DR0401_Day 365_lib52134,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956119,8_DR0401_Day 365_lib52135,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956120,8_DR0401_Day 365_lib52136,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956121,8_DR0401_Day 365_lib52137,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956122,8_DR0401_Day 365_lib52138,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956123,8_DR0401_Day 365_lib52139,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956124,8_DR0401_Day 365_lib52140,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956125,8_DR0401_Day 365_lib52141,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956126,8_DR0401_Day 365_lib52142,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956127,8_DR0401_Day 365_lib52143,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956128,8_DR0401_Day 365_lib52144,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956129,8_DR0401_Day 365_lib52145,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956130,8_DR0401_Day 365_lib52146,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956131,8_DR0401_Day 365_lib52147,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956132,8_DR0401_Day 365_lib52148,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956133,8_DR0401_Day 365_lib52149,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956134,8_DR0401_Day 365_lib52150,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956135,8_DR0401_Day 365_lib52151,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956136,8_DR0401_Day 365_lib52152,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956137,8_DR0401_Day 365_lib52153,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956138,8_DR0401_Day 365_lib52154,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956139,8_DR0401_Day 365_lib52155,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956140,8_DR0401_Day 365_lib52156,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956141,8_DR0401_Day 365_lib52157,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956142,8_DR0401_Day 365_lib52158,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956143,8_DR0401_Day 365_lib52159,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956144,8_DR0401_Day 365_lib52160,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956145,8_DR0401_Day 365_lib52161,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956146,8_DR0401_Day 365_lib52162,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956147,8_DR0401_Day 365_lib52163,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956148,8_DR0401_Day 365_lib52164,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956149,8_DR0401_Day 365_lib52165,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956150,8_DR0401_Day 365_lib52166,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956151,8_DR0401_Day 365_lib52167,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956152,8_DR0401_Day 365_lib52168,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956153,8_DR0401_Day 365_lib52169,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956154,8_DR0401_Day 365_lib52170,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956155,8_DR0401_Day 365_lib52171,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956156,8_DR0401_Day 365_lib52172,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956157,8_DR0401_Day 365_lib52173,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956158,8_DR0401_Day 365_lib52174,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956159,8_DR0401_Day 365_lib52175,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956160,8_DR0401_Day 365_lib52176,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956161,8_DR0401_Day 365_lib52177,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956162,8_DR0401_Day 365_lib52178,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956163,8_DR0401_Day 365_lib52179,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956164,8_DR0401_Day 365_lib52180,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956165,8_DR0401_Day 365_lib52181,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956166,8_DR0401_Day 365_lib52182,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956167,8_DR0401_Day 365_lib52183,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956168,8_DR0401_Day 365_lib52184,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956169,8_DR0401_Day 365_lib52185,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956170,8_DR0401_Day 365_lib52186,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956171,8_DR0401_Day 365_lib52187,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956172,8_DR0401_Day 365_lib52188,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956173,8_DR0401_Day 365_lib52189,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956174,8_DR0401_Day 365_lib52190,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956175,8_DR0401_Day 365_lib52191,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956176,8_DR0401_Day 365_lib52192,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956177,8_DR0401_Day 365_lib52193,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956178,8_DR0401_Day 365_lib52194,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956179,8_DR0401_Day 365_lib52195,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956180,8_DR0401_Day 365_lib52196,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956181,8_DR0401_Day 365_lib52197,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956182,8_DR0401_Day 365_lib52198,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956183,8_DR0401_Day 365_lib52199,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956184,8_DR0401_Day 365_lib52200,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956185,8_DR0401_Day 365_lib52201,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956186,8_DR0401_Day 365_lib52202,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956187,8_DR0401_Day 365_lib52203,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956188,8_DR0401_Day 365_lib52204,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956189,8_DR0401_Day 365_lib52205,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956190,8_DR0401_Day 365_lib52206,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956191,8_DR0401_Day 365_lib52207,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956192,8_DR0401_Day 365_lib52208,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956193,8_DR0401_Day 365_lib52209,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956194,8_DR0401_Day 365_lib52210,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956195,8_DR0401_Day 365_lib52211,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956196,8_DR0401_Day 365_lib52212,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956197,8_DR0401_Day 365_lib52213,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956198,8_DR0401_Day 365_lib52214,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956199,8_DR0401_Day 365_lib52215,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956200,8_DR0401_Day 365_lib52216,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956201,8_DR0401_Day 365_lib52217,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956202,8_DR0401_Day 365_lib52218,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956203,8_DR0401_Day 365_lib52219,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956204,8_DR0401_Day 365_lib52220,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956205,8_DR0401_Day 365_lib52221,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956206,8_DR0401_Day 365_lib52222,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956207,8_DR0401_Day 365_lib52223,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956208,8_DR0401_Day 365_lib52224,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956209,8_DR0401_Day 365_lib52225,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956210,8_DR0401_Day 365_lib52226,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956211,8_DR0401_Day 365_lib52227,CD4 T cell,8,DR0401,TRUE,Day 365
GSM7956212,8_DR0401_Day 365_lib52228,CD4 T cell,8,DR0401,FALSE,Day 365
GSM7956213,2_DR0701_Day 365_lib52229,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956214,2_DR0701_Day 365_lib52230,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956215,2_DR0701_Day 365_lib52231,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956216,2_DR0701_Day 365_lib52232,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956217,2_DR0701_Day 365_lib52233,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956218,2_DR0701_Day 365_lib52234,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956219,2_DR0701_Day 365_lib52235,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956220,2_DR0701_Day 365_lib52236,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956221,2_DR0701_Day 365_lib52237,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956222,2_DR0701_Day 365_lib52238,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956223,2_DR0701_Day 365_lib52239,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956224,2_DR0701_Day 365_lib52240,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956225,2_DR0701_Day 365_lib52241,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956226,2_DR0701_Day 365_lib52242,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956227,2_DR0701_Day 365_lib52243,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956228,2_DR0701_Day 365_lib52244,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956229,2_DR0701_Day 365_lib52245,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956230,2_DR0701_Day 365_lib52246,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956231,2_DR0701_Day 365_lib52247,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956232,2_DR0701_Day 365_lib52248,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956233,2_DR0701_Day 365_lib52249,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956234,2_DR0701_Day 365_lib52250,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956235,2_DR0701_Day 365_lib52251,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956236,2_DR0701_Day 365_lib52252,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956237,2_DR0701_Day 365_lib52253,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956238,2_DR0701_Day 365_lib52254,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956239,2_DR0701_Day 365_lib52255,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956240,2_DR0701_Day 365_lib52256,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956241,2_DR0701_Day 365_lib52257,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956242,2_DR0701_Day 365_lib52258,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956243,2_DR0701_Day 365_lib52259,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956244,2_DR0701_Day 365_lib52260,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956245,2_DR0701_Day 365_lib52261,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956246,2_DR0701_Day 365_lib52262,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956247,2_DR0701_Day 365_lib52263,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956248,2_DR0701_Day 365_lib52264,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956249,2_DR0701_Day 365_lib52265,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956250,2_DR0701_Day 365_lib52266,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956251,2_DR0701_Day 365_lib52267,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956252,2_DR0701_Day 365_lib52268,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956253,2_DR0701_Day 365_lib52269,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956254,2_DR0701_Day 365_lib52270,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956255,2_DR0701_Day 365_lib52271,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956256,2_DR0701_Day 365_lib52272,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956257,2_DR0701_Day 365_lib52273,CD4 T cell,2,DR0701,FALSE,Day 365
GSM7956258,2_DR0701_Day 365_lib52274,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956259,2_DR0701_Day 365_lib52275,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956260,2_DR0701_Day 365_lib52276,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956261,2_DR0701_Day 365_lib52277,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956262,2_DR0701_Day 365_lib52278,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956263,2_DR0701_Day 365_lib52279,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956264,2_DR0701_Day 365_lib52280,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956265,2_DR0701_Day 365_lib52281,CD4 T cell,2,DR0701,TRUE,Day 365
GSM7956266,2_DR0701_Day 365_lib52282,CD4 T cell,2,DR0701,TRUE,Day 365
