"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","symbol"
95.0510112628427,1.09505713388544,0.217237925394075,5.04081933161065,4.63542932202219e-07,0.000456054751141831,"ENSG00000214872","SMTNL1"
144.350786798864,0.60752847880622,0.121158175427131,5.01434159654879,5.32153718757171e-07,0.000456054751141831,"ENSG00000185880","TRIM69"
109.623863623659,1.80057663100071,0.359091840988031,5.01425102293184,5.32404429145006e-07,0.000456054751141831,"ENSG00000149131","SERPING1"
41.0174950629283,1.11395047947024,0.222350632062861,5.00988222581403,5.44633551387247e-07,0.000456054751141831,"ENSG00000066279","ASPM"
64.5415886198916,0.711917098899642,0.142224111614445,5.00560060328994,5.56881183132281e-07,0.000456054751141831,"ENSG00000138778","CENPE"
331.236626794775,1.47783369993659,0.299129432938087,4.94044897361361,7.79428887170318e-07,0.000599592694974606,"ENSG00000211677","IGLC2"
23.3058002282285,1.01160653143936,0.205343594454263,4.92640899818611,8.37545918237351e-07,0.000599592694974606,"ENSG00000173207","CKS1B"
17.5545420974175,1.00984501848582,0.205146166207114,4.92256344418491,8.54178589950935e-07,0.000599592694974606,"ENSG00000237649","KIFC1"
5.25203731801074,1.90473031909504,0.387326134071374,4.91763955887379,8.75940064256575e-07,NA,"ENSG00000170312","CDK1"
260.58267132591,0.853366810108964,0.173712784415112,4.91251586912406,8.99151031726787e-07,0.000602472061758389,"ENSG00000087237","CETP"
192.641240138714,0.519345666089682,0.107036911425353,4.85202402772869,1.2220781270017e-06,0.00078324581174487,"ENSG00000167088","SNRPD1"
35.8869955963764,0.804662956330482,0.166774723216337,4.8248495983812,1.40108955774363e-06,0.00086056088211245,"ENSG00000204220","PFDN6"
92.0000645179084,1.38128415247313,0.28801767670403,4.79583117355867,1.62001680940672e-06,0.000947920879609645,"ENSG00000160932","LY6E"
47.214115252813,1.94814330364588,0.406752527751704,4.78950509395505,1.67193154262606e-06,0.000947920879609645,"ENSG00000168062","BATF2"
95.737195515958,0.494054709414146,0.103438739781977,4.7763024806324,1.78547760068264e-06,0.000949780977806967,"ENSG00000187951","LOC100288637"
79.3831855111026,2.15941071301699,0.45230674823381,4.7742173236397,1.80407485100028e-06,0.000949780977806967,"ENSG00000152766","ANKRD22"
20.60907393944,0.931558500171806,0.195632225756806,4.7617844992974,1.91888534989775e-06,0.000969771470736703,"ENSG00000104738","MCM4"
39.7959263983989,0.548757032760698,0.115379459534981,4.75610680594601,1.97362079384717e-06,0.000969771470736703,"ENSG00000169241","SLC50A1"
48.2590885847445,0.646424966082877,0.136334918669988,4.74144828330894,2.12195827756336e-06,0.00100902538611489,"ENSG00000112667","DNPH1"
189.140909659535,0.872433616735015,0.184637541131005,4.72511500852364,2.29985158336029e-06,0.00104584632592612,"ENSG00000100911","PSME2"
304.040994777848,1.44284875782749,0.305592146393348,4.7214850736717,2.34128815925393e-06,0.00104584632592612,"ENSG00000211679","IGLC3"
6.37799543503777,1.82330465588283,0.387680087932936,4.70311659699748,2.56219999550475e-06,NA,"ENSG00000276368","H2AC14"
246.951102977899,1.37337362947349,0.292591228477171,4.69383049048119,2.68136241926443e-06,0.00116252833595226,"ENSG00000239039","SNORD13"
660.833893755667,-0.273059938691273,0.0583078138996615,-4.68307625391626,2.82601322118102e-06,0.00119023602552655,"ENSG00000123908","AGO2"
176.346653073183,1.06823338806847,0.229590813563508,4.65277060300579,3.27504526018796e-06,0.00133165547144324,"ENSG00000145649","GZMA"
