gene_id,ensembl_id,symbol,log2FC_HZ,padj_HZ
ENSG00000033800,ENSG00000033800,UBASH3A,-0.338531846755414,0.0046439379585883
ENSG00000133961,ENSG00000133961,HIPK3,-0.307592152067491,0.0046439379585883
ENSG00000183570,ENSG00000183570,KCNQ1,-0.332132591268828,0.004660863549957
ENSG00000110422,ENSG00000110422,TRBC2,-0.345871458134057,0.0046696734949326
ENSG00000156127,ENSG00000156127,SENP6,0.252958573546244,0.0046865267629076
ENSG00000114850,ENSG00000114850,UBTD1,0.392224160114016,0.0047010139192322
ENSG00000180611,ENSG00000180611,PTPRE,-0.345537157247306,0.004728518096182
ENSG00000166439,ENSG00000166439,GNAI3,-0.31426210526455,0.0048416198225366
ENSG00000070961,ENSG00000070961,MB21D2,-0.320037806186371,0.0048416198225366
ENSG00000198937,ENSG00000198937,ARHGAP15,0.481550847248753,0.0048521426361724
ENSG00000211890,ENSG00000211890,PTAFR,0.810319915829136,0.0048521426361724
ENSG00000184900,ENSG00000184900,USP9X,0.365585142375156,0.0048521426361724
ENSG00000124496,ENSG00000124496,CHI3L1,-0.311033787963962,0.004905277764809
ENSG00000144354,ENSG00000144354,,1.05409771434909,
ENSG00000205413,ENSG00000205413,MRPL54,0.47195767030098,0.0050908925995136
ENSG00000132334,ENSG00000132334,OSBPL9,-0.246470784508645,0.0051022331211291
ENSG00000222011,ENSG00000222011,BRWD3,-0.332128415880071,0.0051430498756328
ENSG00000012232,ENSG00000012232,PHF19,-0.277991946258398,0.0052069472707066
ENSG00000102445,ENSG00000102445,SGMS2,-0.343143338886557,0.0052069472707066
ENSG00000108100,ENSG00000108100,ENTPD1,-0.35837535552784,0.0052069472707066
ENSG00000141401,ENSG00000141401,NHSL2,-0.301745965339474,0.0052069472707066
ENSG00000204131,ENSG00000204131,PRPF19,-0.265588661979869,0.0052069472707066
ENSG00000165288,ENSG00000165288,LINC02649,-0.330753439957617,0.0052094941708169
ENSG00000178980,ENSG00000178980,DNM1P46,0.459288129993038,0.0052887827871089
ENSG00000164023,ENSG00000164023,FHIP1B,-0.410831403547082,0.0052904103874679
ENSG00000164951,ENSG00000164951,FNDC3B,0.355446943393166,0.0052904103874679
ENSG00000183617,ENSG00000183617,HLA-DOA,0.46130297918359,0.0053014387403679
ENSG00000215244,ENSG00000215244,PFKFB4,-0.452846399129611,0.0053468231987945
ENSG00000124486,ENSG00000124486,FSAF1,-0.293167904170165,0.0053468231987945
ENSG00000114268,ENSG00000114268,CCDC85B,-0.351788347910137,0.0054046296449728
ENSG00000169403,ENSG00000169403,AGTPBP1,-0.344330479759241,0.0054500380931554
ENSG00000160185,ENSG00000160185,CCDC167,0.270730982788364,0.0055206015849377
ENSG00000065135,ENSG00000065135,ADGRE3,-0.255937585255071,0.0055206015849377
ENSG00000288700,ENSG00000288700,SUSD6,-0.472920847160665,0.0055206015849377
ENSG00000053918,ENSG00000053918,LINC03072,-0.315741405249285,0.0055244260026263
ENSG00000182397,ENSG00000182397,GBE1,0.600768758471285,
ENSG00000133561,ENSG00000133561,IMPA2,0.394244334132339,0.0056316683982715
ENSG00000186130,ENSG00000186130,SVIL-AS1,0.478027288185023,
ENSG00000175602,ENSG00000175602,DOCK11,0.444640268683937,0.0056316683982715
ENSG00000075884,ENSG00000075884,ZNF16,-0.321868834842299,0.0056316683982715
ENSG00000075420,ENSG00000075420,NDUFA6,-0.364765355518581,0.0056316683982715
ENSG00000162191,ENSG00000162191,CPD,0.277526213114938,0.0057024826768074
ENSG00000168062,ENSG00000168062,ZBTB6,1.23007264635331,0.0057154029246778
ENSG00000204252,ENSG00000204252,RAP1A,0.515787007387964,0.0057154029246778
ENSG00000183625,ENSG00000183625,XYLT1,-0.389493213680289,0.0057731649174081
ENSG00000211772,ENSG00000211772,SELENOW,0.346458642445063,0.0058237794158034
ENSG00000089692,ENSG00000089692,,0.829527220256356,
ENSG00000143633,ENSG00000143633,VAV3,0.233648982209163,0.0059810030403647
ENSG00000170631,ENSG00000170631,UBXN1,0.38708837009957,0.0059898088987034
ENSG00000135049,ENSG00000135049,UTP23,-0.359058235788988,0.0059898088987034
ENSG00000100647,ENSG00000100647,TET2,-0.284662440250155,0.0060371099728276
ENSG00000117859,ENSG00000117859,RUBCNL,-0.226950571188918,0.006075416675158
ENSG00000168769,ENSG00000168769,FCHSD2,-0.332175472504992,0.006075416675158
ENSG00000256581,ENSG00000256581,LINC02751,-0.62107294466592,
ENSG00000141298,ENSG00000141298,TAFA2,-0.417126758894071,0.0060872687531182
ENSG00000273729,ENSG00000273729,NDUFAF8,-0.681499524634039,0.0061040362754165
ENSG00000134215,ENSG00000134215,SSH2,-0.338901388559336,0.0061120747591852
ENSG00000108582,ENSG00000108582,JAK1,-0.324722744911254,0.0061705963140727
ENSG00000051009,ENSG00000051009,ARL15,-0.283618514652445,0.0061705963140727
ENSG00000254946,ENSG00000254946,MT1F,-0.815104435643664,
ENSG00000162385,ENSG00000162385,CEP55,0.334864320693484,0.006221550956082
ENSG00000224597,ENSG00000224597,CCR3,-0.274282639595525,0.0062232401995803
ENSG00000198673,ENSG00000198673,WDPCP,-0.361034335581924,0.0062232401995803
ENSG00000078596,ENSG00000078596,GSK3B,0.384860105795431,0.0062232401995803
ENSG00000114480,ENSG00000114480,MCTP2,-0.278464953161319,0.0063001702009041
ENSG00000088833,ENSG00000088833,SLC24A3,-0.258307360724851,0.0064279853615285
ENSG00000140563,ENSG00000140563,NCOA2,-0.362674823718532,0.0064316537142275
ENSG00000138180,ENSG00000138180,EZH2,0.661600805998457,
ENSG00000008086,ENSG00000008086,IQGAP1,-0.311394885621763,0.0065087238184963
ENSG00000116473,ENSG00000116473,AREL1,-0.319036520649356,0.0065099849317848
ENSG00000273270,ENSG00000273270,ITM2A,0.349918053795697,0.0065099849317848
ENSG00000287040,ENSG00000287040,MAP3K20,-0.685245396844312,
ENSG00000185052,ENSG00000185052,LIMK1,-0.422290171495088,0.0066458879364284
ENSG00000163803,ENSG00000163803,TAF4,-0.339553107158104,0.006784330611309
ENSG00000197329,ENSG00000197329,NSFL1C,-0.318598216121314,0.0068069440192403
ENSG00000143951,ENSG00000143951,MTMR3,-0.390265071635364,0.0068089451544453
ENSG00000184983,ENSG00000184983,CAB39,0.307718212959123,0.0068886570966229
ENSG00000198417,ENSG00000198417,TRAPPC2L,0.579963154027441,0.0069677023591385
ENSG00000119682,ENSG00000119682,NDUFS6,-0.244189183654474,0.0070315655510091
ENSG00000082701,ENSG00000082701,FAU,-0.312546209555724,0.0070328575636134
ENSG00000149806,ENSG00000149806,DNAJC3,0.398357051483011,0.0071055924263383
ENSG00000100330,ENSG00000100330,ZNF561,-0.375281099652427,0.0071416420924227
ENSG00000084112,ENSG00000084112,TTBK2,-0.204923513873809,0.0071440910102736
ENSG00000135932,ENSG00000135932,NLRP9P1,-0.25834821106123,0.0071863275320377
ENSG00000140396,ENSG00000140396,EXTL3,-0.310166193504269,0.0072101049301038
ENSG00000102580,ENSG00000102580,RPL13AP5,-0.326791789827391,0.0072101049301038
ENSG00000152082,ENSG00000152082,BAZ2B,0.366214132870821,0.007210267786633
ENSG00000136040,ENSG00000136040,ALDH1A2,-0.316147338469053,0.007229969228071
ENSG00000147251,ENSG00000147251,ARPC5L,-0.257345508810423,0.007271047151119
ENSG00000147679,ENSG00000147679,MAGOH,0.227040294980619,0.007271047151119
ENSG00000205639,ENSG00000205639,PGCKA1,-0.477876716182885,0.007307998633584
ENSG00000106070,ENSG00000106070,SLC9D1,-0.429560427740846,0.0073083508485818
ENSG00000127884,ENSG00000127884,ARF6,0.351333145914811,0.0073173184000014
ENSG00000103489,ENSG00000103489,PSMA4,-0.241321239962063,0.0073694267670855
ENSG00000162734,ENSG00000162734,RTN1,0.377524009686747,0.0073694267670855
ENSG00000162434,ENSG00000162434,ECHS1,-0.285537546553453,0.0073694267670855
ENSG00000168214,ENSG00000168214,COP1,-0.328687363505299,0.0073694267670855
ENSG00000185305,ENSG00000185305,RBPJ,-0.342827376657366,0.007443239235386
ENSG00000140575,ENSG00000140575,RNF2,-0.298876417063112,0.007443239235386
ENSG00000100485,ENSG00000100485,PLB1,-0.254514586232561,0.007443239235386
ENSG00000236552,ENSG00000236552,TBC1D14,0.476529634747584,0.007443239235386
ENSG00000180871,ENSG00000180871,PLEKHG2,-0.413472466200191,0.007443239235386
ENSG00000145494,ENSG00000145494,SSH1,0.332940252462591,0.007443239235386
ENSG00000170832,ENSG00000170832,CXCR2,-0.272972906631088,0.007443239235386
ENSG00000143207,ENSG00000143207,SRPK2,-0.374948050392413,0.007443239235386
ENSG00000130699,ENSG00000130699,TMEM258,-0.270749903339035,0.007497297061289
ENSG00000224877,ENSG00000224877,PLXNC1,0.386531913641236,0.007497297061289
ENSG00000128918,ENSG00000128918,RPL7P9,-0.416214841890898,0.0075953921709107
ENSG00000008405,ENSG00000008405,ATF4,-0.261485678429758,0.0076105181921185
ENSG00000118579,ENSG00000118579,MED18,0.267614853208061,0.007618645397438
ENSG00000137478,ENSG00000137478,PELI1,-0.262787107787897,0.0076238453508584
ENSG00000135250,ENSG00000135250,RASGRP2,-0.430216807047553,0.0076344052271811
ENSG00000154265,ENSG00000154265,ERH,-0.242401686828573,0.0076344052271811
ENSG00000006757,ENSG00000006757,RPS6KB2,0.563570518228119,
ENSG00000100632,ENSG00000100632,IGHA1,0.286381061054878,0.0077926733635467
ENSG00000121481,ENSG00000121481,PEA15,-0.236909093337815,0.0078296338609013
ENSG00000136950,ENSG00000136950,SPCS3,0.353741097762338,0.0078296338609013
ENSG00000129493,ENSG00000129493,COLEC11,-0.310579267894149,0.0078296338609013
ENSG00000123636,ENSG00000123636,BCAS3,-0.363620618066584,0.0078742330222761
ENSG00000184979,ENSG00000184979,TRIM56,0.725751376952891,0.0078742330222761
ENSG00000125652,ENSG00000125652,RPS26,0.490974276602576,
ENSG00000128272,ENSG00000128272,KDM4B,0.301732637740771,0.0079629050178976
ENSG00000139970,ENSG00000139970,TIFA,-0.488992651222827,0.0079629050178976
ENSG00000196730,ENSG00000196730,BTBD9,-0.339505973280972,0.0079629050178976
ENSG00000170921,ENSG00000170921,LSM4,-0.263826575685161,0.0079629050178976
ENSG00000211895,ENSG00000211895,KHSRP,0.788566555643619,0.0080050356067409
ENSG00000132405,ENSG00000132405,ENTHD1,-0.270390359340917,0.0080050356067409
ENSG00000171469,ENSG00000171469,CD81,0.280469089765419,0.0080050356067409
ENSG00000154274,ENSG00000154274,F13A1,-0.271899656274612,0.0080050356067409
ENSG00000129128,ENSG00000129128,SOS2,0.351169617931511,0.0080050356067409
ENSG00000167515,ENSG00000167515,PNPLA4,0.48048300150085,0.0080050356067409
ENSG00000178999,ENSG00000178999,,0.858223348488739,
ENSG00000135678,ENSG00000135678,PELI2,-0.230366053189885,0.0080050356067409
ENSG00000110107,ENSG00000110107,CDKL5,0.319086702990682,0.0080050356067409
ENSG00000137970,ENSG00000137970,GRB10,0.42987817031285,0.0080050356067409
ENSG00000091436,ENSG00000091436,DAPK1,-0.391760502578709,0.0080050356067409
ENSG00000157540,ENSG00000157540,NDUFA12,-0.280972872695733,0.0080050356067409
ENSG00000186283,ENSG00000186283,SUMF2,0.335212198860169,0.0080050356067409
ENSG00000175634,ENSG00000175634,HEATR5A,0.641245811624527,
ENSG00000110651,ENSG00000110651,CRY1,0.304829045127053,0.0080050356067409
ENSG00000150403,ENSG00000150403,DDA1,-0.23652199042034,0.0080050356067409
ENSG00000111142,ENSG00000111142,CLSPN,0.255793055088387,0.0080050356067409
ENSG00000041357,ENSG00000041357,USP32,0.300428712407326,0.0080050356067409
ENSG00000188158,ENSG00000188158,HERC4,-0.355250883195485,0.0080050356067409
ENSG00000172260,ENSG00000172260,FGD4,-0.28952531074171,0.0080050356067409
ENSG00000265185,ENSG00000265185,PAN3,0.762599909061129,0.0080050356067409
ENSG00000128881,ENSG00000128881,TANC2,-0.204446024403525,0.0080207505280031
ENSG00000165527,ENSG00000165527,MED28,0.319223543018679,0.0080207505280031
ENSG00000176177,ENSG00000176177,TOR3A,0.332971185562587,0.008052764329052
ENSG00000198053,ENSG00000198053,GSDMD,-0.328907909023031,0.008052764329052
ENSG00000259891,ENSG00000259891,DYRK1A,0.246221532412706,0.008052764329052
ENSG00000088247,ENSG00000088247,SIRPA,0.325230235184119,0.008149619018078
ENSG00000130772,ENSG00000130772,ALKBH7,0.336003815689728,0.0081691528715233
ENSG00000127663,ENSG00000127663,KMT2C,-0.222682936280041,0.0081691528715233
ENSG00000090924,ENSG00000090924,USP18,0.404425988486644,0.0082183342944436
ENSG00000149273,ENSG00000149273,S1PR1,0.330127141389543,0.0082382804322616
ENSG00000141376,ENSG00000141376,PLXDC2,-0.346093259853013,0.0082712846729207
ENSG00000120594,ENSG00000120594,PREX1,-0.394788618003845,0.0082829316215819
ENSG00000261807,ENSG00000261807,BTN3A2,-0.480783556459328,0.0083074528651805
ENSG00000153339,ENSG00000153339,RPS3,-0.221004524858722,0.0083676994738457
ENSG00000119403,ENSG00000119403,MZT2B,0.301851754844964,0.0086854105052841
ENSG00000106462,ENSG00000106462,ABCA5,0.297763445639042,0.0086856412456786
ENSG00000118004,ENSG00000118004,IGLC3,0.42348806811656,0.0086921806781715
ENSG00000197728,ENSG00000197728,STAU2,0.374569624026013,0.0087126550197321
ENSG00000180370,ENSG00000180370,XRN2,-0.252597857365665,0.0087523083810576
ENSG00000092853,ENSG00000092853,MCM7,0.493156228729866,0.0087950287820756
ENSG00000178988,ENSG00000178988,DNAJB6,0.433616361211125,0.0088208538896745
ENSG00000134825,ENSG00000134825,NHS,0.432795574187738,0.0088728318703185
ENSG00000196562,ENSG00000196562,ELAPOR1,-0.264045359707748,0.0088728318703185
ENSG00000169976,ENSG00000169976,MAP3K13,0.393954114427685,0.0088728318703185
ENSG00000145365,ENSG00000145365,GBP3,0.488582983590194,0.0089144609802251
ENSG00000124491,ENSG00000124491,PLCG2,-0.366480430470959,0.008940046508643
ENSG00000124126,ENSG00000124126,SF3B5,-0.289024800969874,0.0089403006997217
ENSG00000088930,ENSG00000088930,BMP2K,-0.290608385433559,0.0089403006997217
ENSG00000068831,ENSG00000068831,PAK2,0.363390102391213,0.0089403006997217
ENSG00000104518,ENSG00000104518,LINC02141,0.424584370842853,0.0090635599043393
ENSG00000055609,ENSG00000055609,ANKRD44,-0.270397798148016,0.0091572696636409
ENSG00000170989,ENSG00000170989,ATP6V0D1,0.414579373645339,0.0091752999601943
ENSG00000138756,ENSG00000138756,MRFAP1L1,-0.327710261587298,0.0091752999601943
ENSG00000106683,ENSG00000106683,TRAPPC8,0.255183968336218,0.0091978872922408
ENSG00000130520,ENSG00000130520,MFSD2B,0.29286743342143,0.0092330714703848
ENSG00000273136,ENSG00000273136,TMEM164,-0.353564686666903,0.0093120471938333
ENSG00000183690,ENSG00000183690,JARID2,-0.343920763490042,0.0093120471938333
ENSG00000116299,ENSG00000116299,CDA,-0.352602352915531,0.0093385671769066
ENSG00000129103,ENSG00000129103,SNORD3B-1,0.260059463026042,0.0093444368840348
ENSG00000198369,ENSG00000198369,FOXO1,-0.32892482080813,0.0093815819097409
ENSG00000184752,ENSG00000184752,METAP2,0.267708207457445,0.0094074853605131
ENSG00000238083,ENSG00000238083,PXK,-0.467556501618589,0.0094636345324876
ENSG00000073803,ENSG00000073803,SNORD3A,0.256961645450052,0.0094636345324876
ENSG00000211679,ENSG00000211679,ABCC5,0.952551864011986,0.009472312606001
ENSG00000234426,ENSG00000234426,PKN2,-0.452012424502821,0.0094767419357449
ENSG00000117226,ENSG00000117226,CPM,0.347713678751321,0.0095123961511629
ENSG00000148634,ENSG00000148634,RPS5,-0.32635719341893,0.009525511153079
ENSG00000166508,ENSG00000166508,SULF2,0.391542764026351,0.0097226076272979
ENSG00000125772,ENSG00000125772,ZNF268,-0.223834186718864,0.0097226076272979
ENSG00000158825,ENSG00000158825,SMC2,-0.321294640352836,0.0097744078252976
ENSG00000139946,ENSG00000139946,MRPS35,-0.356701036477671,0.0097744078252976
ENSG00000183826,ENSG00000183826,NPM1,-0.298104996882138,0.0097762343710884
ENSG00000167315,ENSG00000167315,LRRC37A2,0.365457232835505,0.0097762343710884
ENSG00000168899,ENSG00000168899,HS2ST1,0.61046864864351,0.009829957428749
ENSG00000114770,ENSG00000114770,ZNF33A,-0.245842605040426,0.009829957428749
ENSG00000157600,ENSG00000157600,CHPT1,-0.38126275738608,0.0098771251815938
ENSG00000152520,ENSG00000152520,CFDP1,-0.314687576357565,0.0098771251815938
ENSG00000040341,ENSG00000040341,ACAA2,-0.25239260041872,0.0098771251815938
ENSG00000100504,ENSG00000100504,WASH7P,-0.333251102331244,0.0098771251815938
ENSG00000263934,ENSG00000263934,RHOU,0.676129371500866,0.0098821212468208
ENSG00000132530,ENSG00000132530,GPCPD1,0.872148335972792,0.0098868269422647
ENSG00000083845,ENSG00000083845,NEGR1,0.421702947386036,0.0098876975101926
ENSG00000167862,ENSG00000167862,VCAN,0.359909652956037,0.0098876975101926
ENSG00000197943,ENSG00000197943,GALM,-0.247379541040384,0.0099823409608388
ENSG00000160588,ENSG00000160588,NUTM2B-AS1,-0.271912396988448,0.0099823409608388
ENSG00000010030,ENSG00000010030,PKP4,0.811263687969025,0.0099823409608388
ENSG00000153774,ENSG00000153774,ETV7,-0.209247670353835,0.0099823409608388
ENSG00000130311,ENSG00000130311,NBPF26,0.32044227973229,0.0099823409608388
ENSG00000038427,ENSG00000038427,EFHC2,-0.373169095047,0.0100325761463556
ENSG00000159720,ENSG00000159720,XAF1,-0.224083447237628,0.0100527282133826
ENSG00000090316,ENSG00000090316,BLTP3B,-0.213313027023892,0.0101306418507407
ENSG00000169871,ENSG00000169871,ATAD2,0.241999079042377,0.0101538499206256
ENSG00000203999,ENSG00000203999,SPRED2,-0.498772170831664,0.0103941488892083
ENSG00000065413,ENSG00000065413,VAMP5,-0.280738089036788,0.0104034060791603
ENSG00000139132,ENSG00000139132,TXN2,-0.331787364846182,0.0104034060791603
ENSG00000181163,ENSG00000181163,CASP4LP,0.354046933381583,0.0107422033501905
ENSG00000249456,ENSG00000249456,MAEA,-0.313575732857183,0.0107422033501905
ENSG00000153936,ENSG00000153936,LINC01270,-0.312660707831507,0.010791010255196
ENSG00000166579,ENSG00000166579,OCIAD2,-0.369029001729211,0.0109015681343853
ENSG00000250195,ENSG00000250195,LPP,-0.276736838665945,0.0109015681343853
ENSG00000249863,ENSG00000249863,MRPS30,-0.713409843200078,
ENSG00000111666,ENSG00000111666,MRPL23,-0.267185541001959,0.0109928735153493
ENSG00000261451,ENSG00000261451,CDS2,-0.550797109922911,0.0110105576502401
ENSG00000189180,ENSG00000189180,SBF2,-0.262112674949264,0.0111049088614915
ENSG00000084110,ENSG00000084110,MME,-0.318020382886445,0.011108846787735
ENSG00000133812,ENSG00000133812,MT-TF,-0.387661668698153,0.0112926741693675
ENSG00000090612,ENSG00000090612,RPS27L,0.470859383534152,
ENSG00000137563,ENSG00000137563,,0.829643161540669,
ENSG00000262074,ENSG00000262074,EXOSC6,0.728205232868996,0.0114790358310872
ENSG00000171791,ENSG00000171791,KPNA2,-0.362852984233877,0.0114790358310872
ENSG00000105993,ENSG00000105993,MPZL3,-0.205766573873608,0.0114790358310872
ENSG00000210049,ENSG00000210049,PCBP1-AS1,0.706670589786275,0.0114974542728538
ENSG00000238009,ENSG00000238009,RAB31,-0.34913988872604,0.0115672088408316
ENSG00000214872,ENSG00000214872,WASH8P,0.730144847545366,0.0115672088408316
ENSG00000210107,ENSG00000210107,SNX13,0.725048002792844,0.0115672088408316
ENSG00000168297,ENSG00000168297,SMTNL1,-0.210914045010606,0.0115672088408316
ENSG00000144283,ENSG00000144283,MT-TQ,-0.282496931356322,0.0115710919052014
ENSG00000143891,ENSG00000143891,CDK10,0.26907220659155,0.0116312821349146
ENSG00000214273,ENSG00000214273,CACUL1,0.901907915383938,
ENSG00000065243,ENSG00000065243,IMMP2L,-0.323591877269717,0.0116951891577978
ENSG00000286885,ENSG00000286885,MKLN1,0.413892140192192,0.0117443691629852
ENSG00000182481,ENSG00000182481,HAL,0.424374755510446,0.0117812583052279
ENSG00000185324,ENSG00000185324,SMURF2,0.374523311014772,0.0117853679803241
ENSG00000111647,ENSG00000111647,CC2D2A,-0.251292606791352,0.0117853679803241
ENSG00000100348,ENSG00000100348,HCP5,0.327291668645214,0.0117853679803241
ENSG00000011198,ENSG00000011198,SLC35D2,-0.39080158634613,0.0117996572083102
ENSG00000214026,ENSG00000214026,AGGF1P1,0.504598425371081,0.0118518021363398
ENSG00000116574,ENSG00000116574,CYB561,0.402604317429137,0.0119261448641043
ENSG00000156802,ENSG00000156802,MRPL58,0.212642563783098,0.0120332167666041
ENSG00000165804,ENSG00000165804,CHCHD7,-0.569065439077722,0.0121500326990644
ENSG00000061794,ENSG00000061794,NDEL1,0.220361981498175,0.0121500326990644
ENSG00000113719,ENSG00000113719,SERBP1,-0.27510704187823,0.0121500326990644
ENSG00000235505,ENSG00000235505,BCL2,0.322292064152707,0.0122073856019491
ENSG00000168461,ENSG00000168461,CTBP2,-0.31386975095978,0.0122073856019491
ENSG00000196549,ENSG00000196549,PRMT6,-0.409358572002837,0.0122756801335295
ENSG00000008083,ENSG00000008083,WASH5P,-0.290544693555514,0.0122756801335295
ENSG00000148399,ENSG00000148399,DNAAF11,0.366114305790035,0.0122756801335295
ENSG00000175029,ENSG00000175029,TACO1,-0.272727146931007,0.0122798072570148
ENSG00000186462,ENSG00000186462,,0.831638627399033,
ENSG00000048342,ENSG00000048342,GAS7,-0.376859741275458,0.0123350945240096
